id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44697615,The Bretler Grocery,14488963,Aj,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90405,-76.99026,Entire home/apt,200,31,37,2022-08-06,1.20,1,334,14,
44702772,Sojourn on 15th,39930655,Team,,"Shaw, Logan Circle",38.90778,-77.03342,Entire home/apt,178,2,133,2023-03-14,4.25,173,276,63,Exempt
44750418,New Renovated English Basement Apartment,292538124,Runnold,,"Congress Heights, Bellevue, Washington Highlands",38.82561,-76.99927,Entire home/apt,100,10,0,,,3,363,0,Hosted License: 5007242201001657
44815390,Cozy Room in Super City (Washington D.C.),146834938,Wendell,,"River Terrace, Benning, Greenway, Dupont Park",38.89132,-76.95912,Private room,58,31,0,,,1,0,0,
44832737,"Huge 4bd/4ba luxury, w/ Roofdeck Capitol View",14398760,Joseph And Katie,,"Capitol Hill, Lincoln Park",38.887,-76.99497,Entire home/apt,450,31,16,2021-01-05,0.52,1,0,0,
44869358,English Basement in Columbia Heights/Petworth,34318392,Leah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93524,-77.0262,Entire home/apt,70,1,11,2021-10-27,0.35,1,0,0,Hosted License: 5007242201002666
44998055,Sojourn on 15th,39930655,Team,,"Shaw, Logan Circle",38.90818,-77.03402,Entire home/apt,278,2,60,2023-03-12,2.14,173,342,28,Exempt
44998059,Sojourn on 15th,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.90738,-77.03542,Entire home/apt,264,2,101,2023-03-15,3.57,173,335,47,Exempt
44998087,Sojourn on 15th,39930655,Team,,"Shaw, Logan Circle",38.90793,-77.03407,Entire home/apt,317,2,66,2023-03-14,2.11,173,325,40,Exempt
45001556,Magnificent Washington DC Townhome,203125886,Marina,,"Brightwood Park, Crestwood, Petworth",38.94284,-77.03603,Entire home/apt,320,31,0,,,2,71,0,
45027736,Tenley Circle Perfect Place,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.94469,-77.07759,Entire home/apt,114,91,5,2022-05-09,0.18,8,361,1,
45050405,Tenley Elegant Gem,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.94625,-77.07729,Entire home/apt,204,91,11,2022-05-30,0.36,8,90,1,
45053446,Tenleytown Cheerful 2 Bedroom,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.9467,-77.07742,Entire home/apt,114,91,10,2022-06-19,0.34,8,97,1,
45436298,"Private DC Studio, No Contact Stay, Free Parking",19684173,Teodora,,"Brightwood Park, Crestwood, Petworth",38.94696,-77.02306,Entire home/apt,99,4,16,2023-02-25,0.64,2,213,12,Hosted License: 5007242201000583
45450156,"DuPont/Logan Gem, Whole Foods, Metro, Restaurants",188185624,Paul,,"Dupont Circle, Connecticut Avenue/K Street",38.91052,-77.03804,Entire home/apt,135,2,71,2023-02-28,2.39,1,19,40,Hosted License: 5007242201001698
45454629,The Dubois Place Respite,58104446,Bermesola,,"River Terrace, Benning, Greenway, Dupont Park",38.88465,-76.95836,Entire home/apt,50,31,14,2022-12-18,0.48,1,169,7,
45480853,Renovated Home in Brookland. Unfurnished Available,294545484,June,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92985,-76.99702,Private room,51,91,0,,,173,292,0,
45493403,Beautiful apartment with space for two to four.,225239104,Chris,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92181,-77.03078,Entire home/apt,110,60,0,,,1,0,0,
45494125,Sojourn the 13th Street Flats,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91515,-77.0286,Entire home/apt,288,31,5,2021-06-20,0.17,173,364,0,
45495027,"Duo Nomad, 6 Bed Dorm",309580714,Duo,,"Capitol Hill, Lincoln Park",38.88336,-76.99208,Shared room,72,1,8,2022-12-01,0.28,4,316,6,Exempt
45498960,"Duo Nomad, 8 Bed Dorm",309580714,Duo,,"Capitol Hill, Lincoln Park",38.8845,-76.99157,Shared room,64,1,40,2023-01-26,1.68,4,310,27,Exempt
45499064,"Duo Nomad, 4 Bed Dorm",309580714,Duo,,"Capitol Hill, Lincoln Park",38.88229,-76.9929,Shared room,80,1,11,2022-07-29,1.02,4,316,11,Exempt
45499136,"Duo Nomad, 2 Bed Dorm",309580714,Duo,,"Capitol Hill, Lincoln Park",38.88397,-76.99092,Shared room,90,1,6,2022-11-05,0.22,4,314,5,Exempt
45504511,Large cozy room on RhodeIsland Ave nw,315148,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91737,-77.00884,Private room,32,31,3,2021-12-08,0.10,38,184,0,
45511428,"DC 5 BR w/ screen porch, HOTUB, Metro, w/ parking",231133074,Thomas,,"Brookland, Brentwood, Langdon",38.92101,-76.99115,Entire home/apt,479,3,33,2023-03-05,1.10,2,42,13,Unhosted License: 5007262201000263
45516768,"Private, newly renovated apt in Takoma/Brighwood",283851100,Bolor,,"Takoma, Brightwood, Manor Park",38.96676,-77.02495,Entire home/apt,93,1,39,2023-02-20,2.17,1,163,26,"Hosted License: 5007242201000971
Unhosted License: 5007262201000972"
45524192,Stay in Historic Capitol Hill Just Steps from...,109702292,Christa,,"Union Station, Stanton Park, Kingman Park",38.89814,-77.00067,Entire home/apt,257,3,61,2023-03-03,2.03,1,265,44,"Hosted License: 5007242201001094
Unhosted License: 5007262201001095"
45526676,Beautiful Room Available Now In Capitol Hill ~ <3,344075817,Brooke,,"Capitol Hill, Lincoln Park",38.88047,-76.9924,Private room,42,31,0,,,1,0,0,
45531297,Cozy 2 bdrm condo a few minutes from Capitol Hill!,10523670,Ikenna,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87027,-76.9649,Entire home/apt,101,2,71,2023-02-26,2.46,1,59,39,Hosted License: 5007242201000807
45547278,Beautiful Condo in the Capitol Hill Neighborhood,7650266,Stay Attache,,"Capitol Hill, Lincoln Park",38.88088,-76.99428,Entire home/apt,115,31,0,,,101,278,0,
45548365,NewReduced$$- Beautiful Unit in Heart of DC,89232128,Jordyn,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93021,-77.02336,Entire home/apt,235,31,31,2022-08-08,1.06,1,365,12,
45549299,Modern Columbia Heights Garden Apartment,225646907,Joe,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93266,-77.02589,Entire home/apt,80,31,41,2022-06-06,1.37,1,328,7,
45588901,Cozy 3 bed townhome with backyard,44080778,Luwam,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87693596547513,-76.96565240621567,Entire home/apt,164,4,7,2023-03-18,2.76,1,189,7,Exempt
45597932,Lovely garden apartment in Brookland,16309787,Olivia,,"North Michigan Park, Michigan Park, University Heights",38.94207,-76.9793,Entire home/apt,85,8,5,2022-01-22,0.23,1,0,0,Hosted License: 5007242201000126
45599687,Gorgeous HUGE Studio in Columbia Hgts!,369329549,Gabby,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93466,-77.02908,Entire home/apt,85,31,25,2022-08-03,0.88,1,132,10,
45623851,YOUR NEXT STAY DOWNTOWN! / WALK TO THE WHITEHOUSE,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90435,-77.03772,Entire home/apt,263,2,166,2023-03-13,5.64,20,225,68,Exempt
45648413,Family Friendly Light Filled Capitol Hill Home 2BR,17757296,Ben & Tessa,,"Union Station, Stanton Park, Kingman Park",38.89385,-76.99211,Entire home/apt,231,2,159,2023-03-17,5.73,2,76,74,Exempt
45076792,Heart of Georgetown: BalconyPatio+FAST WiFi+RokuTV,487806,Stay BnB DC,,"Georgetown, Burleith/Hillandale",38.90967,-77.06451,Entire home/apt,652,1,19,2022-08-27,0.68,36,45,7,Exempt
45076831,Heart of Georgetown: BalconyPatio+FAST WiFi+RokuTV,487806,Stay BnB DC,,"Georgetown, Burleith/Hillandale",38.91131,-77.06441,Entire home/apt,361,1,58,2022-10-11,1.86,36,50,19,Exempt
45097082,Charming Basement Private Suite Near Metro,33378245,Dion,,"Capitol View, Marshall Heights, Benning Heights",38.88681,-76.93201,Entire home/apt,98,5,19,2022-10-23,0.62,2,90,7,Hosted License: 5007242201000831
45097884,Garden of Eden: Entire 2 bed/2.5 bath Unique Space,6165522,Jordan,,"Eastland Gardens, Kenilworth",38.90594,-76.9467,Entire home/apt,150,31,9,2020-11-27,0.30,7,365,0,
45118225,Two bedroom Capitol Hill/Eastern Market townhouse,1001532,Anne,,"Capitol Hill, Lincoln Park",38.88485,-76.99083,Entire home/apt,300,31,7,2023-02-01,0.26,2,89,3,Unhosted License: 5007262201001017
45125200,"NOMA Carriage House, Private Apartment",7405667,Lauren,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90711,-77.01064,Entire home/apt,111,31,29,2022-01-08,0.99,2,60,0,Hosted License: 5007242201002195
45125944,Alluring Abode (monthly discount applied),18262422,Jason,,"Congress Heights, Bellevue, Washington Highlands",38.8392,-77.00063,Entire home/apt,161,31,34,2021-12-28,1.09,1,266,0,
45128554,Lovely Apt In SE Washington DC w/ Washer & Dryer,364444003,Dajah,,"Congress Heights, Bellevue, Washington Highlands",38.84652,-77.00155,Entire home/apt,69,3,12,2022-10-09,0.39,2,77,8,"Hosted License: 5007242201001111
Unhosted License: 5007262201001112"
45685304,Rock Creek Terrace,62296794,Vivian,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93527,-77.05306,Entire home/apt,128,4,69,2023-03-05,2.34,2,137,28,Hosted License: 5007242201000570
45698732,Furnished Apt near The Wharf and Navy Yard,16644446,Corporate,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87684,-77.01403,Entire home/apt,298,3,4,2022-10-05,0.14,17,118,1,Unhosted License: 5007242100000025
45698889,Cozy Home near Waterfront with easy access to all,16644446,Corporate,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87704,-77.0141,Entire home/apt,187,3,4,2023-03-16,0.22,17,122,2,Unhosted License: 5007242100000022
45654884,Spacious Home with Large Yard and Sunrooms,364504165,Melissa,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86933,-76.97369,Shared room,75,31,64,2023-02-01,2.18,1,82,9,
45657024,Sojourn At The Paden | Pets Welcome,39930655,Team,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,142,28,1,2020-11-30,0.04,173,348,0,Exempt
45665091,"Logan Circle 2BR w. Gym, W/D, nr 14th St Shops",107434423,Blueground,,"Shaw, Logan Circle",38.90658,-77.03251,Entire home/apt,222,32,0,,,221,206,0,
45669735,Sojourn at The Paden,39930655,Team,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,142,28,1,2022-02-05,0.07,173,336,0,Exempt
45670073,Sojourn at The Paden 103,39930655,Team,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,215,28,5,2023-02-26,0.67,173,275,5,Exempt
45699176,Furnished Apartment near Potomac River,16644446,Corporate,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87519,-77.01519,Entire home/apt,298,3,11,2023-02-21,0.53,17,112,9,Unhosted License: 5007242100000024
39604041,Studio Classic,304261532,Oakwood Suites & Studios,,"Dupont Circle, Connecticut Avenue/K Street",38.90905,-77.04331,Entire home/apt,220,2,323,2023-03-13,8.20,4,354,179,Exempt
45713721,Furnished 6mnths + townhome in Treeline  DC,265526653,Stephanie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92691,-77.00714,Entire home/apt,130,180,0,,,1,365,0,
45719672,Upstairs of Capitol Hill Carriage House,187954463,Elaine,,"Capitol Hill, Lincoln Park",38.88995,-77.00206,Entire home/apt,68,31,4,2021-12-11,0.14,1,107,0,
45721067,3 Bedroom Townhome with Gorgeous Rooftop Deck,6105873,John,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91654,-77.0425,Entire home/apt,275,31,3,2021-11-29,0.15,2,159,0,
45670909,Sojourn at The Paden B1,39930655,Team,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,130,28,1,2022-08-25,0.14,173,251,1,Exempt
45671185,Sojourn at The Paden B2,39930655,Team,,"Capitol Hill, Lincoln Park",38.8815,-76.99547,Entire home/apt,93,28,0,,,173,260,0,Exempt
45671786,Sojourn | Capitol Hill Flats | 001,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,130,31,1,2021-05-01,0.04,11,261,0,
45672224,Sojourn | The Capitol Hill Flats | 101,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,163,31,0,,,11,46,0,
39604044,Suite Classic,304261532,Oakwood Suites & Studios,,"Dupont Circle, Connecticut Avenue/K Street",38.91073,-77.04325,Entire home/apt,230,2,93,2023-03-12,2.38,4,358,55,Exempt
45672392,Sojourn | The Capitol Hill Flats | 201,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,137,31,1,2022-05-26,0.10,11,262,1,
45726862,Sojourn on 5th #302,39930655,Team,,"Capitol Hill, Lincoln Park",38.88215,-76.99808,Entire home/apt,119,12,11,2023-02-11,0.41,173,235,4,Exempt
39604046,Suite Premier,304261532,Oakwood Suites & Studios,,"Dupont Circle, Connecticut Avenue/K Street",38.91047,-77.04344,Private room,300,2,7,2022-06-20,0.18,4,363,2,Exempt
46194766,Elegant newly renovated  2BR/2BA in 14th Street DC,21446876,Amanda,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92318,-77.02987,Entire home/apt,125,31,0,,,2,0,0,
45740772,Logan Circle/14th St. Quiet Entire One Bdrm Suite,21259422,Sachin,,"Shaw, Logan Circle",38.91234,-77.02913,Entire home/apt,110,60,10,2022-12-20,0.37,1,223,5,
45672873,Sojourn | The Capitol Hill Flats | 301,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,145,31,3,2022-08-06,0.11,11,365,1,
45673093,Sojourn | The Capitol Hill Flats | 302,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88748,-76.99922,Entire home/apt,150,30,4,2023-02-20,0.23,11,335,3,Exempt
45675440,Trendy English Basement - Heart of Truxton Circle,11908499,Juan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91241,-77.01601,Entire home/apt,250,2,10,2023-03-13,0.95,1,66,10,Unhosted License: 5007262201001639
45676408,Modern Bsmnt Apt Close to Union Market & Cap Hill,69251153,Corey,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90578,-76.985,Entire home/apt,104,1,58,2023-03-18,1.94,1,154,33,Exempt
45685198,"Private Room-City Living, Long Term Possible",337020834,M B K D C,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96107,-76.99986,Private room,40,31,9,2021-12-31,0.41,3,165,0,
46451700,Large 1 BR+ Den off-street parking near everything,10235756,Kevin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91267,-77.00404,Entire home/apt,102,31,28,2022-07-07,1.12,1,283,5,
46453167,Modern apartment steps from DC's top restaurants,4870160,Zach,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93561,-77.02959,Entire home/apt,137,2,54,2023-03-17,1.96,1,338,32,Hosted License: 5007242201001059
46453457,"Capitol Hill Studio on Lincoln Park, Free PARKING",22490527,Alison,,"Capitol Hill, Lincoln Park",38.888802,-76.991364,Entire home/apt,118,1,215,2023-03-14,9.80,3,130,126,"Hosted License: 5007242201000212
Unhosted License: 5007262201000213"
46464749,Chic Newly Renovated English Basement Apartment,4066321,Travis,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91261,-77.01016,Entire home/apt,89,31,31,2022-11-14,1.63,1,1,22,
46469835,Spacious 2 BR Near Union Market –  8 Min Walk,7650266,Stay Attache,,"Union Station, Stanton Park, Kingman Park",38.90539,-76.99655,Entire home/apt,198,31,1,2022-09-20,0.17,101,362,1,
46470715,StayAttache and Stay Living Well in Gtown,7650266,Stay Attache,,"Georgetown, Burleith/Hillandale",38.9089,-77.05872,Entire home/apt,118,31,1,2021-02-18,0.04,101,0,0,
46471032,StayAttache StayHealthy in Foggy Bottom,7650266,Stay Attache,,"West End, Foggy Bottom, GWU",38.90254,-77.05255,Entire home/apt,165,31,0,,,101,0,0,
45752364,Newly Renovated Private Ground Floor Suite,2063724,Clint,,"Capitol View, Marshall Heights, Benning Heights",38.87972,-76.94362,Entire home/apt,60,4,17,2023-03-14,0.68,1,222,7,Hosted License: 5007242201001659
45753882,Trendy Home +Private Parking+ 5 min walk to Metro,83409288,Tsedey,,Historic Anacostia,38.86471,-76.99061,Entire home/apt,218,4,49,2023-03-13,2.08,1,264,30,Hosted License: 5007242201001469
45756100,Stunning 2BR-Steps to the US Capitol + Parking!,370943658,Mari,,"Capitol Hill, Lincoln Park",38.890522,-77.001999,Entire home/apt,337,3,162,2023-03-13,7.00,1,111,91,Hosted License: 5007242201000644
45770135,Cozy Gateway in the Historical Logan Circle / Shaw,201899438,Tom,,"Shaw, Logan Circle",38.908363,-77.026222,Entire home/apt,216,1,209,2023-03-06,7.16,2,128,59,Hosted License: 5007242201002325
45774425,For Female Only: Twin Bed in Fun Kid’s Rm,17945482,Diane,,"Union Station, Stanton Park, Kingman Park",38.89444,-76.99625,Private room,45,90,46,2022-06-09,1.93,1,0,23,
45789238,1bd apt in Upper Georgetown( Washington DC),10530921,Zhivko,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92923,-77.10721,Entire home/apt,104,2,47,2023-03-16,2.44,4,338,36,Hosted License: 5007242201001287
45796599,Sunny studio - Wonderful view and location!,3311328,Darilla,,"Friendship Heights, American University Park, Tenleytown",38.95944,-77.08666,Entire home/apt,48,90,2,2020-12-27,0.07,2,201,0,
45813525,"Great Apartment & Location, Minutes to Downtown!",60528043,Andrew & Connie,,"Friendship Heights, American University Park, Tenleytown",38.95568,-77.08702,Entire home/apt,99,31,7,2021-07-24,0.25,1,0,0,
45816025,Welcome Home in heart of DC,371433251,Rocky,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90356,-76.9915,Entire home/apt,84,31,6,2020-12-06,0.20,1,0,0,
45857500,Private room #202 few minutes to Metro in D.C,12166019,Yousong & Sharon,,"Mayfair, Hillbrook, Mahaning Heights",38.89721,-76.94549,Private room,43,31,2,2022-12-05,0.35,8,74,2,
45860529,Lovely basement studio,5379812,Diane,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92358,-77.06011,Entire home/apt,110,3,70,2023-03-14,2.46,1,92,34,Hosted License: 5007242201001586
45864101,ALL About Location and Price + RoofTop ALL for YOU,361618375,Zain,,"West End, Foggy Bottom, GWU",38.90083,-77.05436,Entire home/apt,128,31,0,,,2,0,0,
45866645,Comfortable Space at a Great Location,84469399,Jeremy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92863,-77.02594,Entire home/apt,116,1,136,2023-01-16,4.62,1,0,43,Hosted License: 5007242201000275
46472708,Sojourn on 19th Unit #5,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91516,-77.04405,Entire home/apt,97,31,9,2022-08-17,0.35,173,276,3,
46472709,Sojourn on 19th Unit #6,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91463,-77.04484,Entire home/apt,108,31,1,2022-07-02,0.11,173,233,1,
46472727,Sojourn on 19th Unit #7,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91352,-77.04252,Entire home/apt,101,31,2,2023-02-28,0.45,173,294,2,
46472744,Sojourn on 19th Unit #8,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91329,-77.04338,Entire home/apt,103,31,3,2022-03-19,0.16,173,287,1,
46472746,Sojourn on 19th Unit #9,39930655,Team,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91531,-77.04484,Entire home/apt,103,31,4,2023-03-01,0.15,173,286,3,
46475512,Sojourn the 13th Street Flats #1,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91471,-77.0287,Entire home/apt,105,31,4,2022-11-02,0.23,173,238,3,
46475520,Sojourn the 13th Street Flats #2,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91692,-77.02831,Entire home/apt,124,31,6,2022-11-18,0.23,173,307,1,
46475531,Sojourn the 13th Street Flats #3,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91478,-77.02971,Entire home/apt,132,31,2,2021-08-20,0.08,173,170,0,
46475540,Sojourn the 13th Street Flats #5,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91487,-77.02887,Entire home/apt,130,31,3,2022-07-24,0.13,173,261,1,Exempt
46475542,Sojourn the 13th Street Flats #10,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9164,-77.03028,Entire home/apt,127,31,1,2021-03-20,0.04,173,264,0,
46231785,Natures Getaway Fire Pit Tiki Bar Sauna/Hot Tub,17115030,Katie,,"Brookland, Brentwood, Langdon",38.92575,-76.96917,Entire home/apt,212,2,89,2023-03-12,3.28,2,121,41,Hosted License: 5007242201001962
46475544,Sojourn the 13th Street Flats #11,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91513,-77.02823,Entire home/apt,126,31,5,2022-08-14,0.24,173,340,2,
46475559,Sojourn the 13th Street Flats #12,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91504,-77.02888,Entire home/apt,112,31,3,2022-08-14,0.11,173,262,1,Exempt
45877546,Sojourn on 15th | 1 Bedroom,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.90587,-77.03493,Entire home/apt,220,2,112,2023-03-15,3.84,173,25,44,Exempt
45885266,NEW  Modern Rooftop Condo@Capitol & H ST Corridor,371996493,Kassa,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.905,-76.97672,Entire home/apt,256,3,34,2023-03-10,3.04,1,307,34,Hosted License: 5007242201001764
45893207,"Lincoln Guest House 
19 blocks to Capitol Hill",371873412,Daniel,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91474,-77.00876,Entire home/apt,150,4,22,2022-11-13,1.79,1,134,21,"Hosted License: 5007242201001282
Unhosted License: 5007262201001283"
45909623,Heart of Georgetown: Rooftop Patio+Roku+FAST Wi-Fi,487806,Stay BnB DC,,"Georgetown, Burleith/Hillandale",38.91132,-77.06418,Entire home/apt,323,1,2,2022-07-31,0.22,36,58,2,Exempt
46487882,Centrally Located Modern 2BR w/ Private Patio!,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.91299,-77.04143,Entire home/apt,167,31,1,2021-04-30,0.04,101,0,0,
46488047,StayAttache and StayJoyful in Dupont Circle,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.91467,-77.0432,Entire home/apt,190,31,0,,,101,362,0,
46488085,One bedroom just off Wisconsin Ave.,1380039,William,,"Georgetown, Burleith/Hillandale",38.91115,-77.06541,Entire home/apt,110,31,10,2021-11-14,0.37,1,0,0,
46488187,StayAttache and StayJoyful in Dupont Circle,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.91508,-77.04274,Entire home/apt,125,31,2,2022-06-01,0.12,101,288,1,
46492733,"Beautiful, Townhouse wlk. distance to inauguration",23789531,Jelani,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91087,-77.00684,Entire home/apt,1100,31,0,,,1,0,0,
46495546,Cozy & Modernly Decorated /Beautiful Neighborhood,94980211,Justin,,"Capitol View, Marshall Heights, Benning Heights",38.8819,-76.94353,Entire home/apt,98,2,18,2022-10-22,0.65,1,166,10,"Hosted License: 5007242201000562
Unhosted License: 5007262201000563"
45916182,"Stunning renovated rowhouse, perfect location",4398452,May,,"Union Station, Stanton Park, Kingman Park",38.90496,-76.99749,Entire home/apt,192,3,129,2023-03-17,4.93,2,32,59,Hosted License: 5007242201000794
45938605,"Best location, a great service and unique place.",323097738,Dan,,"Dupont Circle, Connecticut Avenue/K Street",38.91238,-77.03729,Entire home/apt,60,31,111,2022-11-22,3.88,1,10,32,
46232948,Quiet English Basement Near National Zoo,67208614,William,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92967,-77.04295,Entire home/apt,80,31,3,2022-03-20,0.16,1,87,1,
45942819,Contemporary Condo in Shaw/U Street,18607577,Collin And Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91671,-77.02213,Entire home/apt,348,2,139,2023-02-24,4.75,1,321,52,Hosted License: 5007242201000868
45950568,"Foggy Bottom 1BR w/ Gym, nr GWU, Metro",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.90099439999999,-77.04957859999999,Entire home/apt,200,32,0,,,221,302,0,
46506728,Charming 1BR in Dupont Circle!,7650266,Stay Attache,,"West End, Foggy Bottom, GWU",38.90723,-77.04768,Entire home/apt,101,31,2,2021-05-25,0.08,101,274,0,
46507680,Beautiful Capitol Hill Row House,45371351,Maggie,,"Capitol Hill, Lincoln Park",38.88984,-77.00089,Entire home/apt,262,2,86,2023-03-13,3.17,2,133,55,Hosted License: 5007242201000895
46513626,Chic Capitol Hill Rowhouse -  3 blocks to Capitol,58265430,Kelly & Mark,,"Capitol Hill, Lincoln Park",38.882458,-77.005264,Entire home/apt,750,3,21,2023-02-20,0.85,1,218,15,Hosted License: 5005500521801653
46519782,"Dupont Circle 2BR nr. U St, Metro & Glen's Mkt",107434423,Blueground,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91682139999999,-77.04277639999998,Entire home/apt,166,32,0,,,221,246,0,
46529527,Heart of Georgetown: OutdoorPatio+FAST WiFi+RokuTV,487806,Stay BnB DC,,"Georgetown, Burleith/Hillandale",38.90954,-77.06606,Entire home/apt,208,1,50,2023-02-26,1.83,36,66,20,Exempt
46529906,SUNNY+Spacious 750ft² Monument Views 1-bedroom,47921820,Dylan,,"Dupont Circle, Connecticut Avenue/K Street",38.91129,-77.03767,Entire home/apt,210,51,5,2022-08-13,0.18,2,158,2,
46530992,1 Stop/1 Shop!  Large D.C. house-pets/near metro,64478789,Grace,,"Brookland, Brentwood, Langdon",38.92217,-76.9932,Entire home/apt,675,1,6,2023-01-02,0.32,1,361,4,"Hosted License: 5007242201002296
Unhosted License: 5007262201002297"
46531231,Downtown Beautiful Place,256002976,Lilly,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9142,-77.02123,Entire home/apt,100,31,5,2020-12-18,0.18,1,0,0,
46545564,Charming Pvt Columbia Heights Dwlg/MeridianHillbnb,374927098,Lori,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92411,-77.034,Entire home/apt,182,3,32,2023-03-14,1.52,1,233,19,Exempt
46546172,Sunny Treetop View Flat in Dupont of DC,1922341,Kamila,,"Dupont Circle, Connecticut Avenue/K Street",38.91471,-77.03716,Entire home/apt,99,31,13,2022-06-11,0.46,3,215,4,
45956802,"Bloomingdale, DC spacious and colorful 2LVL condo",1459127,Janine,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92084,-77.01062,Entire home/apt,400,28,6,2022-12-15,0.26,1,345,5,Unhosted License: 5007262201000974
